title,url,year,citations
Generating and Evaluating Landmark-Based Navigation Instructions in Virtual Environments,https://aclanthology.org/W15-4715,2015,5
Summarising Unreliable Data,https://aclanthology.org/W15-4716,2015,0
Generating Descriptions of Spatial Relations between Objects in Images,https://aclanthology.org/W15-4717,2015,5
"Towards Flexible, Small-Domain Surface Generation: Combining Data-Driven and Grammatical Approaches",https://aclanthology.org/W15-4718,2015,0
{JS}real{B}: A Bilingual Text Realizer for Web Programming,https://aclanthology.org/W15-4719,2015,12
A Game-Based Setup for Data Collection and Task-Based Evaluation of Uncertain Information Presentation,https://aclanthology.org/W15-4720,2015,4
Generating Referential Descriptions Involving Relations by a Best-First Searching Procedure {--} A System Demo,https://aclanthology.org/W15-4721,2015,0
"Generating Image Descriptions with Gold Standard Visual Inputs: Motivation, Evaluation and Baselines",https://aclanthology.org/W15-4722,2015,11
Designing an Algorithm for Generating Named Spatial References,https://aclanthology.org/W15-4723,2015,9
Narrative Generation from Extracted Associations,https://aclanthology.org/W15-4724,2015,4
Topic Transition Strategies for an Information-Giving Agent,https://aclanthology.org/W15-4725,2015,5
Creating Textual Driver Feedback from Telemetric Data,https://aclanthology.org/W15-4726,2015,8
A Personal Storytelling about Your Favorite Data,https://aclanthology.org/W15-4727,2015,4
Proceedings of the First Workshop on Computing News Storylines,https://aclanthology.org/W15-4500,2015,0
Interactions between Narrative Schemas and Document Categories,https://aclanthology.org/W15-4501,2015,5
Improving Event Detection with {A}bstract {M}eaning {R}epresentation,https://aclanthology.org/W15-4502,2015,30
News clustering approach based on discourse text structure,https://aclanthology.org/W15-4503,2015,4
To Do or Not to Do: the Role of Agendas for Action in Analyzing News Coverage of Violent Conflict,https://aclanthology.org/W15-4504,2015,3
{M}edia{M}eter: A Global Monitor for Online News Coverage,https://aclanthology.org/W15-4505,2015,1
Expanding the horizons: adding a new language to the news personalization system,https://aclanthology.org/W15-4506,2015,1
Storylines for structuring massive streams of news,https://aclanthology.org/W15-4507,2015,34
From {T}ime{L}ines to {S}tory{L}ines: A preliminary proposal for evaluating narratives,https://aclanthology.org/W15-4508,2015,8
Cross-Document Non-Fiction Narrative Alignment,https://aclanthology.org/W15-4509,2015,3
Proceedings of the 2nd Workshop on Natural Language Processing Techniques for Educational Applications,https://aclanthology.org/W15-4400,2015,0
Overview of the {NLP}-{TEA} 2015 Shared Task for {C}hinese Grammatical Error Diagnosis,https://aclanthology.org/W15-4401,2015,2
{C}hinese Grammatical Error Diagnosis by Conditional Random Fields,https://aclanthology.org/W15-4402,2015,10
{NTOU} {C}hinese Grammar Checker for {CGED} Shared Task,https://aclanthology.org/W15-4403,2015,7
Collocation Assistant for Learners of {J}apanese as a Second Language,https://aclanthology.org/W15-4404,2015,0
Semi-automatic Generation of Multiple-Choice Tests from Mentions of Semantic Relations,https://aclanthology.org/W15-4405,2015,3
Interactive Second Language Learning from News Websites,https://aclanthology.org/W15-4406,2015,4
Bilingual Keyword Extraction and its Educational Application,https://aclanthology.org/W15-4407,2015,2
Annotating Entailment Relations for Shortanswer Questions,https://aclanthology.org/W15-4408,2015,2
An Automated Scoring Tool for {K}orean Supply-type Items Based on Semi-Supervised Learning,https://aclanthology.org/W15-4409,2015,0
A System for Generating Multiple Choice Questions: With a Novel Approach for Sentence Selection,https://aclanthology.org/W15-4410,2015,16
The {``}News Web Easy{''} news service as a resource for teaching and learning {J}apanese: An assessment of the comprehension difficulty of {J}apanese sentence-end expressions,https://aclanthology.org/W15-4411,2015,0
Grammatical Error Correction Considering Multi-word Expressions,https://aclanthology.org/W15-4412,2015,1
Salinlahi {III}: An Intelligent Tutoring System for {F}ilipino Heritage Language Learners,https://aclanthology.org/W15-4413,2015,0
Using Finite State Transducers for Helping Foreign Language Learning,https://aclanthology.org/W15-4414,2015,1
{C}hinese Grammatical Error Diagnosis Using Ensemble Learning,https://aclanthology.org/W15-4415,2015,18
Condition Random Fields-based Grammatical Error Detection for {C}hinese as Second Language,https://aclanthology.org/W15-4416,2015,7
Improving {C}hinese Grammatical Error Correction with Corpus Augmentation and Hierarchical Phrase-based Statistical Machine Translation,https://aclanthology.org/W15-4417,2015,7
{C}hinese Grammatical Error Diagnosis System Based on Hybrid Model,https://aclanthology.org/W15-4418,2015,6
Proceedings of the Workshop on Noisy User-generated Text,https://aclanthology.org/W15-4300,2015,0
Minority Language {T}witter: Part-of-Speech Tagging and Analysis of {I}rish Tweets,https://aclanthology.org/W15-4301,2015,26
Challenges of studying and processing dialects in social media,https://aclanthology.org/W15-4302,2015,47
Toward Tweets Normalization Using Maximum Entropy,https://aclanthology.org/W15-4303,2015,12
Five Shades of Noise: Analyzing Machine Translation Errors in User-Generated Text,https://aclanthology.org/W15-4304,2015,10
A Normalizer for {UGC} in {B}razilian {P}ortuguese,https://aclanthology.org/W15-4305,2015,8
{USFD}: {T}witter {NER} with Drift Compensation and Linked Data,https://aclanthology.org/W15-4306,2015,12
{NRC}: Infused Phrase Vectors for Named Entity Recognition in {T}witter,https://aclanthology.org/W15-4307,2015,10
{IITP}: Multiobjective Differential Evolution based {T}witter Named Entity Recognition,https://aclanthology.org/W15-4308,2015,8
Data Adaptation for Named Entity Recognition on Tweets with Features-Rich {CRF},https://aclanthology.org/W15-4309,2015,2
{H}allym: Named Entity Recognition on {T}witter with Word Representation,https://aclanthology.org/W15-4310,2015,6
{IHS}{\_}{RD}: Lexical Normalization for {E}nglish Tweets,https://aclanthology.org/W15-4311,2015,13
{B}ekli:A Simple Approach to {T}witter Text Normalization.,https://aclanthology.org/W15-4312,2015,14
{NCSU}-{SAS}-Ning: Candidate Generation and Feature Engineering for Supervised Lexical Normalization,https://aclanthology.org/W15-4313,2015,24
{DCU}-{ADAPT}: Learning Edit Operations for Microblog Normalisation with the Generalised Perceptron,https://aclanthology.org/W15-4314,2015,4
{LYSGROUP}: Adapting a {S}panish microtext normalization system to {E}nglish.,https://aclanthology.org/W15-4315,2015,8
{IITP}: Hybrid Approach for Text Normalization in {T}witter,https://aclanthology.org/W15-4316,2015,15
{NCSU}{\_}{SAS}{\_}{WOOKHEE}: A Deep Contextual Long-Short Term Memory Model for Text Normalization,https://aclanthology.org/W15-4317,2015,24
{USZEGED}: Correction Type-sensitive Normalization of {E}nglish Tweets Using Efficiently Indexed n-gram Statistics,https://aclanthology.org/W15-4318,2015,8
Shared Tasks of the 2015 Workshop on Noisy User-generated Text: {T}witter Lexical Normalization and Named Entity Recognition,https://aclanthology.org/W15-4319,2015,152
Enhancing Named Entity Recognition in {T}witter Messages Using Entity Linking,https://aclanthology.org/W15-4320,2015,31
Improving {T}witter Named Entity Recognition using Word Representations,https://aclanthology.org/W15-4321,2015,14
Multimedia Lab @ {ACL} {WNUT} {NER} Shared Task: Named Entity Recognition for {T}witter Microposts using Distributed Word Representations,https://aclanthology.org/W15-4322,2015,175
{NCSU}{\_}{SAS}{\_}{SAM}: Deep Encoding and Reconstruction for Normalization of Noisy Text,https://aclanthology.org/W15-4323,2015,15
Learning finite state word representations for unsupervised {T}witter adaptation of {POS} taggers,https://aclanthology.org/W15-4324,2015,0
Towards {POS} Tagging for {A}rabic Tweets,https://aclanthology.org/W15-4325,2015,2
Proceedings of the 4th Workshop on Linked Data in Linguistics: Resources and Applications,https://aclanthology.org/W15-4200,2015,0
From {DB}pedia and {W}ord{N}et hierarchies to {L}inked{I}n and {T}witter,https://aclanthology.org/W15-4201,2015,1
A Linked Data Model for Multimodal Sentiment and Emotion Analysis,https://aclanthology.org/W15-4202,2015,9
Seeing is Correcting: curating lexical resources using social interfaces,https://aclanthology.org/W15-4203,2015,7
Sar-graphs: A Linked Linguistic Knowledge Resource Connecting Facts with Language,https://aclanthology.org/W15-4204,2015,5
Reconciling Heterogeneous Descriptions of Language Resources,https://aclanthology.org/W15-4205,2015,9
{RDF} Representation of Licenses for Language Resources,https://aclanthology.org/W15-4206,2015,27
Linking Four Heterogeneous Language Resources as Linked Data,https://aclanthology.org/W15-4207,2015,6
{EVAL}ution 1.0: an Evolving Semantic Dataset for Training and Evaluation of Distributional Semantic Models,https://aclanthology.org/W15-4208,2015,71
Linguistic Linked Data in {C}hinese: The Case of {C}hinese {W}ordnet,https://aclanthology.org/W15-4209,2015,5
Proceedings of the Fourth Workshop on Hybrid Approaches to Translation ({H}y{T}ra),https://aclanthology.org/W15-4100,2015,0
Bootstrapping a hybrid deep {MT} system,https://aclanthology.org/W15-4101,2015,5
Multi-system machine translation using online {API}s for {E}nglish-{L}atvian,https://aclanthology.org/W15-4102,2015,5
What a Transfer-Based System Brings to the Combination with {PBMT},https://aclanthology.org/W15-4103,2015,6
Establishing sentential structure via realignments from small parallel corpora,https://aclanthology.org/W15-4104,2015,0
Passive and Pervasive Use of Bilingual Dictionary in Statistical Machine Translation,https://aclanthology.org/W15-4105,2015,4
Automated Simultaneous Interpretation: Hints of a Cognitive Framework for Machine Translation,https://aclanthology.org/W15-4106,2015,0
A fuzzier approach to machine translation evaluation: A pilot study on post-editing productivity and automated metrics in commercial settings,https://aclanthology.org/W15-4107,2015,10
A Methodology for Bilingual Lexicon Extraction from Comparable Corpora,https://aclanthology.org/W15-4108,2015,1
Ongoing Study for Enhancing {C}hinese-{S}panish Translation with Morphology Strategies,https://aclanthology.org/W15-4109,2015,2
{B}aidu Translate: Research and Products,https://aclanthology.org/W15-4110,2015,9
On Improving the Human Translation Process by Using {MT} Technologies under a Cognitive Framework,https://aclanthology.org/W15-4111,2015,0
Towards a shared task for shallow semantics-based translation (in an industrial setting),https://aclanthology.org/W15-4112,2015,0
Proceedings of the 3rd Workshop on Continuous Vector Space Models and their Compositionality,https://aclanthology.org/W15-4000,2015,0
Learning Embeddings for Transitive Verb Disambiguation by Implicit Tensor Factorization,https://aclanthology.org/W15-4001,2015,11
Recursive Neural Networks Can Learn Logical Semantics,https://aclanthology.org/W15-4002,2015,104
Concept Extensions as the Basis for Vector-Space Semantics: Combining Distributional and Ontological Information about Entities,https://aclanthology.org/W15-4003,2015,0
Joint Semantic Relevance Learning with Text Data and Graph Knowledge,https://aclanthology.org/W15-4004,2015,26
Exploring the effect of semantic similarity for Phrase-based Machine Translation,https://aclanthology.org/W15-4005,2015,0
Incremental Adaptation Strategies for Neural Network Language Models,https://aclanthology.org/W15-4006,2015,16
Observed versus latent features for knowledge base and text inference,https://aclanthology.org/W15-4007,2015,294
Proceedings of the Fifth Named Entity Workshop,https://aclanthology.org/W15-3900,2015,0
Whitepaper of {NEWS} 2015 Shared Task on Machine Transliteration,https://aclanthology.org/W15-3901,2015,7
Report of {NEWS} 2015 Machine Transliteration Shared Task,https://aclanthology.org/W15-3902,2015,4
How do you spell that? A journey through word representations,https://aclanthology.org/W15-3903,2015,0
Boosting Named Entity Recognition with Neural Character Embeddings,https://aclanthology.org/W15-3904,2015,283
Regularity and Flexibility in {E}nglish-{C}hinese Name Transliteration,https://aclanthology.org/W15-3905,2015,0
{HAREM} and Klue: how to put two tagsets for named entities annotation together,https://aclanthology.org/W15-3906,2015,2
Semi-supervised Learning for {V}ietnamese Named Entity Recognition using Online Conditional Random Fields,https://aclanthology.org/W15-3907,2015,3
Boosting {E}nglish-{C}hinese Machine Transliteration via High Quality Alignment and Multilingual Resources,https://aclanthology.org/W15-3908,2015,7
Neural Network Transduction Models in Transliteration Generation,https://aclanthology.org/W15-3909,2015,23
A Hybrid Transliteration Model for {C}hinese/{E}nglish Named Entities {---}{BJTU}-{NLP} Report for the 5th Named Entities Workshop,https://aclanthology.org/W15-3910,2015,4
Multiple System Combination for Transliteration,https://aclanthology.org/W15-3911,2015,15
Data representation methods and use of mined corpora for {I}ndian language transliteration,https://aclanthology.org/W15-3912,2015,10
{NCU} {IISR} {E}nglish-{K}orean and {E}nglish-{C}hinese Named Entity Transliteration Using Different Grapheme Segmentation Approaches,https://aclanthology.org/W15-3913,2015,4
